Index,A,B,C,D,Label,Rank
873,False,False,True,False,False,0.46
874,False,True,True,True,True,0.855
875,False,True,False,False,False,0.214
876,False,False,False,True,False,0.382
877,True,True,True,True,True,0.924
878,True,True,False,False,False,0.448
879,True,False,False,True,False,0.552
880,True,False,True,True,True,0.795
881,False,True,False,False,False,0.124
882,False,False,False,False,False,0.205
883,False,True,False,True,False,0.557
884,True,False,True,True,True,0.71
885,False,True,False,False,False,0.209
886,True,True,True,True,True,0.908
887,False,True,True,True,True,0.873
888,False,True,False,False,False,0.277
889,True,False,True,True,True,0.862
890,True,False,True,True,True,0.905
891,False,False,True,True,False,0.599
892,True,True,True,False,True,0.659
893,True,True,False,True,False,0.585
894,True,False,False,True,True,0.688
895,True,True,True,True,True,0.82
896,True,False,True,True,True,0.729
897,True,True,False,True,True,0.717
898,False,True,False,True,False,0.503
899,False,False,False,True,False,0.467
900,True,False,True,True,True,0.794
901,False,False,False,True,False,0.527
902,False,True,False,False,False,0.268
903,True,False,False,False,False,0.23
904,True,False,True,True,True,0.852
905,True,False,False,True,True,0.627
906,True,False,True,True,True,0.869
907,False,False,False,True,False,0.491
908,False,True,True,False,False,0.37
909,True,False,True,False,False,0.597
910,False,True,False,True,False,0.535
911,False,False,True,True,True,0.608
912,True,True,True,True,True,0.769
913,False,False,False,True,False,0.516
914,True,False,True,False,False,0.569
915,True,True,True,True,True,0.938
916,False,False,True,True,False,0.594
917,True,False,True,True,True,0.761
918,True,False,True,True,True,0.797
919,False,True,True,True,True,0.782
920,False,False,False,True,False,0.549
921,True,False,True,True,True,0.751
922,False,False,False,False,False,0.228
923,False,True,False,True,True,0.637
924,False,False,False,True,False,0.474
925,False,True,False,False,False,0.283
926,True,False,True,True,True,0.921
927,False,True,True,True,True,0.632
928,False,False,True,True,True,0.735
929,False,True,False,True,False,0.546
930,False,True,False,True,False,0.511
931,False,False,False,False,False,0.015
932,False,True,True,False,False,0.385
933,False,False,False,False,False,0.15
934,False,False,False,True,False,0.537
935,True,True,False,True,True,0.675
936,False,True,True,False,False,0.381
937,True,True,True,True,True,0.922
938,False,False,True,True,True,0.636
939,False,False,True,True,True,0.66
940,True,False,False,False,False,0.194
941,True,False,True,True,True,0.821
942,False,True,True,True,True,0.759
943,True,False,True,True,True,0.855
944,True,False,False,True,True,0.684
945,True,False,True,True,True,0.738
946,False,False,False,True,False,0.414
947,False,True,False,True,False,0.584
948,True,True,True,True,True,0.811
949,True,True,True,True,True,0.9
950,False,True,True,True,True,0.71
951,True,False,True,False,False,0.525
952,True,False,False,True,True,0.63
953,False,False,False,False,False,0.035
954,False,True,False,True,False,0.477
955,False,False,False,False,False,0.199
956,True,False,True,True,True,0.751
957,True,False,True,True,True,0.889
958,False,False,False,True,False,0.402
959,False,False,False,True,False,0.359
960,False,False,True,False,False,0.291
961,False,False,True,False,False,0.332
962,False,True,False,True,False,0.522
963,True,False,True,True,True,0.697
964,True,False,False,True,True,0.631
965,True,False,True,True,True,0.911
966,False,False,False,True,False,0.463
967,True,True,False,True,True,0.646
968,False,False,False,False,False,0.086
969,True,True,True,True,True,0.992
970,False,False,True,True,True,0.67
971,False,False,False,False,False,0.048
972,True,True,True,True,True,0.95
973,True,True,False,True,True,0.709
974,False,True,True,False,False,0.538
975,True,True,False,True,True,0.648
976,True,True,True,True,True,0.882
977,False,False,False,False,False,0.16
978,True,True,False,True,False,0.567
979,False,False,False,True,False,0.499
980,True,False,True,False,False,0.529
981,False,False,False,True,False,0.473
982,True,False,True,True,True,0.723
983,True,False,True,True,True,0.905
984,True,False,False,False,False,0.268
985,True,False,True,True,True,0.689
986,True,True,False,True,True,0.772
987,False,False,False,False,False,0.245
988,True,False,False,True,False,0.548
989,False,True,False,False,False,0.314
990,False,False,True,False,False,0.263
991,True,False,True,False,False,0.4
992,False,False,False,False,False,0.228
993,True,False,True,True,True,0.761
994,True,False,True,True,True,0.767
995,False,False,False,False,False,0.152
996,True,True,True,True,True,0.945
997,True,False,True,True,True,0.769
998,False,True,True,True,True,0.739
999,False,False,True,False,False,0.442
1000,True,False,False,True,False,0.471
1001,True,False,False,False,False,0.264
1002,True,False,False,False,False,0.296
1003,True,False,True,False,False,0.583
1004,True,True,False,True,True,0.665
1005,False,True,False,True,True,0.629
1006,False,False,True,False,False,0.307
1007,False,True,False,False,False,0.311
1008,True,True,True,True,True,0.883
1009,False,False,False,False,False,0.18
1010,False,False,True,True,True,0.652
1011,False,False,False,False,False,0.128
1012,False,False,True,True,True,0.66
1013,False,True,False,True,False,0.402
1014,True,True,False,True,False,0.555
1015,False,False,True,False,False,0.381
1016,False,False,True,False,False,0.26
1017,False,False,False,True,False,0.345
1018,False,False,True,False,False,0.322
1019,False,True,True,True,True,0.846
1020,True,True,True,True,True,0.95
1021,True,False,True,False,False,0.364
1022,False,False,False,True,False,0.557
1023,False,False,True,False,False,0.382
1024,False,True,False,True,False,0.474
1025,False,True,False,True,False,0.44
1026,True,False,True,False,False,0.468
1027,False,False,False,True,False,0.571
1028,True,False,False,True,False,0.454
1029,True,True,False,True,True,0.704
1030,False,True,True,True,True,0.869
1031,False,False,False,False,False,0.126
1032,True,False,False,False,False,0.276
1033,True,False,False,True,False,0.587
1034,True,True,False,True,True,0.717
1035,False,False,False,True,False,0.394
1036,True,False,False,False,False,0.165
1037,False,True,True,True,True,0.753
1038,True,False,False,False,False,0.2
1039,True,False,False,False,False,0.269
1040,True,False,True,True,True,0.886
1041,False,False,True,True,True,0.792
1042,False,True,False,True,False,0.562
1043,False,True,False,True,False,0.451
1044,False,False,False,False,False,0.04
1045,False,False,False,True,False,0.382
1046,True,True,True,False,False,0.564
1047,True,True,False,True,True,0.657
1048,True,False,True,True,True,0.844
1049,False,False,False,True,False,0.373
1050,False,False,False,True,False,0.471
1051,True,False,False,True,False,0.541
1052,True,False,False,True,True,0.619
1053,False,True,False,True,False,0.505
1054,True,True,False,True,False,0.571
1055,False,True,True,True,True,0.814
1056,True,True,True,True,True,0.904
1057,False,True,False,True,False,0.438
1058,False,True,False,True,False,0.498
1059,False,False,False,False,False,0.219
1060,False,False,True,False,False,0.299
1061,False,False,False,True,False,0.363
1062,False,False,False,False,False,0.063
1063,False,False,False,False,False,0.187
1064,False,False,False,False,False,0.229
1065,True,False,True,False,False,0.599
1066,False,False,False,True,False,0.377
1067,True,False,False,False,False,0.292
1068,False,False,False,False,False,0.204
1069,True,False,True,True,True,0.737
1070,True,True,True,True,True,0.91
1071,False,False,False,True,False,0.457
1072,True,True,False,True,True,0.634
1073,False,False,False,False,False,0.237
1074,False,True,False,True,False,0.544
1075,True,False,True,True,True,0.864
1076,True,False,True,True,True,0.834
1077,True,True,True,False,False,0.545
1078,False,False,False,False,False,0.115
1079,True,True,True,True,True,0.853
1080,False,False,False,True,False,0.527
1081,True,False,True,True,True,0.832
1082,False,True,True,True,True,0.748
1083,False,True,False,False,False,0.117
1084,False,False,True,False,False,0.318
1085,True,False,True,True,True,0.776
1086,False,False,True,True,True,0.723
1087,True,False,False,True,False,0.495
1088,True,False,True,True,True,0.906
1089,True,False,True,False,False,0.354
1090,True,True,True,True,True,0.812
1091,False,False,False,True,False,0.36
1092,False,False,True,True,True,0.725
1093,True,False,False,True,False,0.463
1094,True,True,True,True,True,0.842
1095,False,True,True,True,True,0.642
1096,True,False,True,True,True,0.823
1097,True,False,True,True,True,0.877
1098,True,False,True,True,True,0.737
1099,True,True,False,True,True,0.765
1100,False,True,False,True,False,0.486
1101,True,True,True,True,True,0.892
1102,True,False,True,True,True,0.906
1103,False,True,True,True,True,0.831
1104,True,False,False,True,False,0.59
1105,True,False,True,True,True,0.739
1106,True,True,True,True,True,0.759
1107,True,False,True,True,True,0.766
1108,True,False,True,True,True,0.675
1109,False,False,True,True,True,0.653
1110,True,True,True,True,True,0.936
1111,True,False,False,False,False,0.29
1112,True,True,True,True,True,0.782
1113,False,False,False,False,False,0.064
1114,True,True,True,True,True,0.912
1115,True,False,True,False,False,0.489
1116,False,False,True,True,True,0.651
1117,True,False,True,False,False,0.586
1118,True,False,False,True,False,0.465
1119,True,False,False,True,False,0.573
1120,True,True,True,True,True,0.985
1121,False,False,False,False,False,0.073
1122,True,False,True,True,True,0.789
1123,False,True,True,False,False,0.341
1124,False,False,False,False,False,0.072
1125,False,True,False,True,True,0.632
1126,False,False,False,False,False,0.059
1127,False,False,False,False,False,0.117
1128,False,False,False,False,False,0.044
1129,True,True,True,True,True,0.752
1130,True,False,False,False,False,0.313
1131,False,True,False,False,False,0.136
1132,True,True,True,True,True,0.825
1133,True,False,True,True,True,0.762
1134,True,True,False,True,True,0.655
1135,False,False,True,False,False,0.35
1136,True,False,True,True,True,0.864
1137,False,True,False,False,False,0.179
1138,False,False,False,False,False,0.016
1139,False,False,False,True,False,0.507
1140,True,False,False,True,False,0.472
1141,False,True,False,False,False,0.102
1142,False,True,True,True,True,0.823
1143,True,False,False,True,False,0.546
1144,False,False,False,False,False,0.21
1145,True,False,True,True,True,0.714
1146,False,True,False,False,False,0.15
1147,False,True,False,True,False,0.436
1148,False,False,True,False,False,0.411
1149,False,False,False,True,False,0.433
1150,True,False,True,False,False,0.525
1151,True,True,False,True,False,0.545
1152,True,False,True,False,False,0.416
1153,True,False,True,True,True,0.787
1154,True,True,False,True,True,0.728
1155,True,False,True,True,True,0.777
1156,True,True,True,True,True,0.88
1157,True,True,True,True,True,0.835
1158,True,True,True,True,True,0.867
1159,True,True,True,True,True,0.859
1160,True,False,False,False,False,0.183
1161,True,False,False,False,False,0.284
1162,False,False,False,False,False,0.095
1163,False,True,True,True,True,0.626
1164,True,False,False,False,False,0.341
1165,False,False,False,False,False,0.051
1166,False,False,False,False,False,0.178
1167,False,True,True,True,True,0.779
1168,False,True,True,False,False,0.304
1169,True,True,True,True,True,0.845
1170,False,False,False,False,False,0.245
1171,False,False,False,False,False,0.026
1172,False,True,False,False,False,0.232
1173,True,False,True,True,True,0.699
1174,True,False,False,True,False,0.534
1175,True,False,False,True,True,0.675
1176,False,True,False,False,False,0.26
1177,True,False,False,True,False,0.591
1178,False,True,False,False,False,0.177
1179,True,False,True,True,True,0.919
1180,False,True,False,False,False,0.236
1181,False,False,False,False,False,0.133
1182,True,True,False,False,False,0.275
1183,True,False,False,True,False,0.491
1184,False,True,False,True,False,0.526
1185,False,False,False,True,False,0.384
1186,False,False,False,False,False,0.184
1187,False,True,False,True,False,0.449
1188,True,True,True,True,True,0.781
1189,True,True,True,False,False,0.599
1190,True,False,False,False,False,0.36
1191,True,False,True,False,False,0.464
1192,False,False,False,False,False,0.079
1193,True,True,True,True,True,0.957
1194,True,False,True,True,True,0.904
1195,True,True,False,True,True,0.767
1196,True,True,False,True,True,0.725
1197,True,True,False,True,True,0.659
1198,False,False,False,True,False,0.482
1199,True,True,True,False,False,0.552
1200,True,False,True,True,True,0.803
