Index,A,B,C,D,Label,Rank
888,False,True,False,False,False,0.27699999999999997
889,True,False,True,True,True,0.862
891,False,False,True,True,False,0.599
892,True,True,True,False,True,0.659
893,True,True,False,True,False,0.585
894,True,False,False,True,True,0.688
895,True,True,True,True,True,0.82
896,True,False,True,True,True,0.7290000000000001
897,True,True,False,True,True,0.7170000000000001
898,False,True,False,True,False,0.503
899,False,False,False,True,False,0.467
900,True,False,True,True,True,0.794
901,False,False,False,True,False,0.527
902,False,True,False,False,False,0.268
903,True,False,False,False,False,0.23
905,True,False,False,True,True,0.627
906,True,False,True,True,True,0.8690000000000001
907,False,False,False,True,False,0.491
909,True,False,True,False,False,0.597
910,False,True,False,True,False,0.535
911,False,False,True,True,True,0.608
912,True,True,True,True,True,0.769
913,False,False,False,True,False,0.516
914,True,False,True,False,False,0.569
916,False,False,True,True,False,0.594
917,True,False,True,True,True,0.7609999999999999
918,True,False,True,True,True,0.797
920,False,False,False,True,False,0.5489999999999999
921,True,False,True,True,True,0.7509999999999999
922,False,False,False,False,False,0.228
923,False,True,False,True,True,0.637
924,False,False,False,True,False,0.474
925,False,True,False,False,False,0.28300000000000003
926,True,False,True,True,True,0.9209999999999999
927,False,True,True,True,True,0.632
929,False,True,False,True,False,0.546
930,False,True,False,True,False,0.511
931,False,False,False,False,False,0.015
932,False,True,True,False,False,0.385
933,False,False,False,False,False,0.15
934,False,False,False,True,False,0.537
935,True,True,False,True,True,0.675
936,False,True,True,False,False,0.381
937,True,True,True,True,True,0.922
938,False,False,True,True,True,0.636
939,False,False,True,True,True,0.66
940,True,False,False,False,False,0.19399999999999998
941,True,False,True,True,True,0.821
942,False,True,True,True,True,0.759
943,True,False,True,True,True,0.855
944,True,False,False,True,True,0.684
945,True,False,True,True,True,0.738
947,False,True,False,True,False,0.584
948,True,True,True,True,True,0.8109999999999999
949,True,True,True,True,True,0.9
950,False,True,True,True,True,0.71
952,True,False,False,True,True,0.63
953,False,False,False,False,False,0.035
954,False,True,False,True,False,0.47700000000000004
955,False,False,False,False,False,0.19899999999999998
956,True,False,True,True,True,0.7509999999999999
957,True,False,True,True,True,0.889
958,False,False,False,True,False,0.402
959,False,False,False,True,False,0.359
960,False,False,True,False,False,0.29100000000000004
961,False,False,True,False,False,0.332
962,False,True,False,True,False,0.522
964,True,False,False,True,True,0.631
965,True,False,True,True,True,0.9109999999999999
967,True,True,False,True,True,0.6459999999999999
968,False,False,False,False,False,0.086
969,True,True,True,True,True,0.992
970,False,False,True,True,True,0.67
971,False,False,False,False,False,0.048
972,True,True,True,True,True,0.95
973,True,True,False,True,True,0.7090000000000001
975,True,True,False,True,True,0.648
976,True,True,True,True,True,0.882
977,False,False,False,False,False,0.16
978,True,True,False,True,False,0.5670000000000001
979,False,False,False,True,False,0.499
980,True,False,True,False,False,0.529
981,False,False,False,True,False,0.473
982,True,False,True,True,True,0.723
983,True,False,True,True,True,0.905
985,True,False,True,True,True,0.6890000000000001
986,True,True,False,True,True,0.772
987,False,False,False,False,False,0.245
988,True,False,False,True,False,0.5479999999999999
989,False,True,False,False,False,0.314
990,False,False,True,False,False,0.263
991,True,False,True,False,False,0.4
992,False,False,False,False,False,0.228
993,True,False,True,True,True,0.7609999999999999
994,True,False,True,True,True,0.767
995,False,False,False,False,False,0.152
996,True,True,True,True,True,0.945
997,True,False,True,True,True,0.769
998,False,True,True,True,True,0.7390000000000001
999,False,False,True,False,False,0.442
1000,True,False,False,True,False,0.47100000000000003
1001,True,False,False,False,False,0.264
1002,True,False,False,False,False,0.29600000000000004
1003,True,False,True,False,False,0.583
1004,True,True,False,True,True,0.665
1005,False,True,False,True,True,0.629
1006,False,False,True,False,False,0.307
1007,False,True,False,False,False,0.311
1008,True,True,True,True,True,0.883
1009,False,False,False,False,False,0.18
1010,False,False,True,True,True,0.652
1011,False,False,False,False,False,0.128
1012,False,False,True,True,True,0.66
1013,False,True,False,True,False,0.402
1014,True,True,False,True,False,0.555
1015,False,False,True,False,False,0.381
1016,False,False,True,False,False,0.26
1017,False,False,False,True,False,0.345
1018,False,False,True,False,False,0.322
1019,False,True,True,True,True,0.846
1020,True,True,True,True,True,0.95
1022,False,False,False,True,False,0.557
1023,False,False,True,False,False,0.382
1024,False,True,False,True,False,0.474
1025,False,True,False,True,False,0.44
1027,False,False,False,True,False,0.5710000000000001
1028,True,False,False,True,False,0.45399999999999996
1029,True,True,False,True,True,0.7040000000000001
1030,False,True,True,True,True,0.8690000000000001
1031,False,False,False,False,False,0.126
1033,True,False,False,True,False,0.5870000000000001
1034,True,True,False,True,True,0.7170000000000001
1035,False,False,False,True,False,0.39399999999999996
1036,True,False,False,False,False,0.165
1037,False,True,True,True,True,0.753
1038,True,False,False,False,False,0.2
1039,True,False,False,False,False,0.26899999999999996
1040,True,False,True,True,True,0.8859999999999999
1042,False,True,False,True,False,0.562
1043,False,True,False,True,False,0.451
1044,False,False,False,False,False,0.04
1045,False,False,False,True,False,0.382
1046,True,True,True,False,False,0.564
1047,True,True,False,True,True,0.657
1048,True,False,True,True,True,0.8440000000000001
1049,False,False,False,True,False,0.373
1050,False,False,False,True,False,0.47100000000000003
1052,True,False,False,True,True,0.619
1053,False,True,False,True,False,0.505
1054,True,True,False,True,False,0.5710000000000001
1055,False,True,True,True,True,0.8140000000000001
1056,True,True,True,True,True,0.904
1057,False,True,False,True,False,0.43799999999999994
1058,False,True,False,True,False,0.498
1059,False,False,False,False,False,0.21899999999999997
1060,False,False,True,False,False,0.299
1061,False,False,False,True,False,0.363
1062,False,False,False,False,False,0.063
1063,False,False,False,False,False,0.187
1065,True,False,True,False,False,0.599
1066,False,False,False,True,False,0.377
1067,True,False,False,False,False,0.292
1068,False,False,False,False,False,0.204
1069,True,False,True,True,True,0.737
1070,True,True,True,True,True,0.91
1072,True,True,False,True,True,0.634
1074,False,True,False,True,False,0.544
1075,True,False,True,True,True,0.8640000000000001
1076,True,False,True,True,True,0.8340000000000001
1077,True,True,True,False,False,0.545
1078,False,False,False,False,False,0.115
1079,True,True,True,True,True,0.853
1080,False,False,False,True,False,0.527
1081,True,False,True,True,True,0.8320000000000001
1082,False,True,True,True,True,0.748
1083,False,True,False,False,False,0.11699999999999999
1084,False,False,True,False,False,0.318
1085,True,False,True,True,True,0.7759999999999999
1086,False,False,True,True,True,0.723
1087,True,False,False,True,False,0.495
1088,True,False,True,True,True,0.9059999999999999
1089,True,False,True,False,False,0.354
1090,True,True,True,True,True,0.812
1091,False,False,False,True,False,0.36
1092,False,False,True,True,True,0.725
1093,True,False,False,True,False,0.46299999999999997
1094,True,True,True,True,True,0.8420000000000001
1095,False,True,True,True,True,0.642
1096,True,False,True,True,True,0.823
1097,True,False,True,True,True,0.877
1098,True,False,True,True,True,0.737
1099,True,True,False,True,True,0.765
1100,False,True,False,True,False,0.486
1101,True,True,True,True,True,0.892
1102,True,False,True,True,True,0.9059999999999999
1104,True,False,False,True,False,0.59
1105,True,False,True,True,True,0.7390000000000001
1106,True,True,True,True,True,0.759
1108,True,False,True,True,True,0.675
1109,False,False,True,True,True,0.653
1110,True,True,True,True,True,0.9359999999999999
1111,True,False,False,False,False,0.29
1112,True,True,True,True,True,0.782
1113,False,False,False,False,False,0.064
1114,True,True,True,True,True,0.912
1115,True,False,True,False,False,0.489
1117,True,False,True,False,False,0.586
1118,True,False,False,True,False,0.465
1119,True,False,False,True,False,0.573
1120,True,True,True,True,True,0.985
1121,False,False,False,False,False,0.073
1122,True,False,True,True,True,0.789
1123,False,True,True,False,False,0.341
1124,False,False,False,False,False,0.07200000000000001
1125,False,True,False,True,True,0.632
1126,False,False,False,False,False,0.059000000000000004
1127,False,False,False,False,False,0.11699999999999999
1128,False,False,False,False,False,0.044000000000000004
1129,True,True,True,True,True,0.752
1130,True,False,False,False,False,0.313
1131,False,True,False,False,False,0.136
1132,True,True,True,True,True,0.825
1133,True,False,True,True,True,0.762
1134,True,True,False,True,True,0.655
1135,False,False,True,False,False,0.35
1136,True,False,True,True,True,0.8640000000000001
1137,False,True,False,False,False,0.179
1138,False,False,False,False,False,0.016
1139,False,False,False,True,False,0.507
1140,True,False,False,True,False,0.47200000000000003
1141,False,True,False,False,False,0.102
1142,False,True,True,True,True,0.823
1143,True,False,False,True,False,0.546
1144,False,False,False,False,False,0.21
1145,True,False,True,True,True,0.7140000000000001
1146,False,True,False,False,False,0.15
1147,False,True,False,True,False,0.436
1148,False,False,True,False,False,0.41100000000000003
1149,False,False,False,True,False,0.433
1150,True,False,True,False,False,0.525
1151,True,True,False,True,False,0.545
1152,True,False,True,False,False,0.41600000000000004
1153,True,False,True,True,True,0.787
1154,True,True,False,True,True,0.728
1155,True,False,True,True,True,0.777
1156,True,True,True,True,True,0.88
1157,True,True,True,True,True,0.835
1158,True,True,True,True,True,0.867
1159,True,True,True,True,True,0.8590000000000001
1160,True,False,False,False,False,0.183
1161,True,False,False,False,False,0.284
1162,False,False,False,False,False,0.095
1163,False,True,True,True,True,0.626
1164,True,False,False,False,False,0.341
1165,False,False,False,False,False,0.051
1166,False,False,False,False,False,0.17800000000000002
1167,False,True,True,True,True,0.779
1168,False,True,True,False,False,0.304
1169,True,True,True,True,True,0.845
1170,False,False,False,False,False,0.245
1171,False,False,False,False,False,0.026000000000000002
1173,True,False,True,True,True,0.6990000000000001
1174,True,False,False,True,False,0.534
1175,True,False,False,True,True,0.675
1177,True,False,False,True,False,0.591
1178,False,True,False,False,False,0.177
1179,True,False,True,True,True,0.919
1180,False,True,False,False,False,0.23600000000000002
1181,False,False,False,False,False,0.133
1182,True,True,False,False,False,0.275
1183,True,False,False,True,False,0.491
1184,False,True,False,True,False,0.526
1185,False,False,False,True,False,0.384
1186,False,False,False,False,False,0.184
1187,False,True,False,True,False,0.449
1188,True,True,True,True,True,0.7809999999999999
1189,True,True,True,False,False,0.599
1190,True,False,False,False,False,0.36
1191,True,False,True,False,False,0.46399999999999997
1192,False,False,False,False,False,0.079
1193,True,True,True,True,True,0.9570000000000001
1194,True,False,True,True,True,0.904
1195,True,True,False,True,True,0.767
1196,True,True,False,True,True,0.725
1197,True,True,False,True,True,0.659
1198,False,False,False,True,False,0.48200000000000004
1199,True,True,True,False,False,0.552
1200,True,False,True,True,True,0.8029999999999999
1201,True,True,True,True,True,0.838
1202,False,False,True,True,False,0.56
1203,False,False,True,False,False,0.313
1204,True,False,False,True,True,0.6629999999999999
1205,True,False,True,False,False,0.527
